# Force coefficients
# liftDir       : (-8.71556741e-02 9.96194704e-01 0.00000000e+00)
# dragDir       : (9.96194704e-01 8.71556741e-02 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 3.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
1328            	-1.47178737e-03	2.56337139e-03	3.38468258e-02	1.54516255e-02	1.83952003e-02
1329            	-1.47185388e-03	2.56335158e-03	3.38464555e-02	1.54513739e-02	1.83950816e-02
1330            	-1.47191994e-03	2.56333192e-03	3.38460867e-02	1.54511234e-02	1.83949633e-02
1331            	-1.47198644e-03	2.56331216e-03	3.38457175e-02	1.54508723e-02	1.83948452e-02
1332            	-1.47205297e-03	2.56329236e-03	3.38453490e-02	1.54506215e-02	1.83947275e-02
1333            	-1.47211890e-03	2.56327273e-03	3.38449824e-02	1.54503723e-02	1.83946101e-02
1334            	-1.47218438e-03	2.56325325e-03	3.38446172e-02	1.54501242e-02	1.83944930e-02
1335            	-1.47225030e-03	2.56323366e-03	3.38442517e-02	1.54498755e-02	1.83943761e-02
1336            	-1.47231625e-03	2.56321404e-03	3.38438868e-02	1.54496271e-02	1.83942596e-02
1337            	-1.47238159e-03	2.56319458e-03	3.38435238e-02	1.54493803e-02	1.83941435e-02
1338            	-1.47244649e-03	2.56317528e-03	3.38431622e-02	1.54491346e-02	1.83940276e-02
1339            	-1.47251183e-03	2.56315587e-03	3.38428002e-02	1.54488883e-02	1.83939119e-02
1340            	-1.47257719e-03	2.56313643e-03	3.38424389e-02	1.54486422e-02	1.83937966e-02
1341            	-1.47264195e-03	2.56311716e-03	3.38420794e-02	1.54483978e-02	1.83936817e-02
1342            	-1.47270626e-03	2.56309804e-03	3.38417214e-02	1.54481544e-02	1.83935670e-02
1343            	-1.47277100e-03	2.56307881e-03	3.38413630e-02	1.54479105e-02	1.83934525e-02
1344            	-1.47283577e-03	2.56305956e-03	3.38410052e-02	1.54476668e-02	1.83933384e-02
1345            	-1.47289993e-03	2.56304047e-03	3.38406493e-02	1.54474247e-02	1.83932246e-02
1346            	-1.47296363e-03	2.56302154e-03	3.38402949e-02	1.54471838e-02	1.83931111e-02
1347            	-1.47302777e-03	2.56300251e-03	3.38399400e-02	1.54469422e-02	1.83929978e-02
1348            	-1.47309193e-03	2.56298345e-03	3.38395858e-02	1.54467010e-02	1.83928848e-02
1349            	-1.47315547e-03	2.56296456e-03	3.38392335e-02	1.54464613e-02	1.83927722e-02
1350            	-1.47321855e-03	2.56294583e-03	3.38388826e-02	1.54462227e-02	1.83926598e-02
1351            	-1.47328204e-03	2.56292700e-03	3.38385314e-02	1.54459836e-02	1.83925477e-02
1352            	-1.47334799e-03	2.56290707e-03	3.38381678e-02	1.54457359e-02	1.83924319e-02
1353            	-1.47340664e-03	2.56289028e-03	3.38378401e-02	1.54455134e-02	1.83923267e-02
1354            	-1.47346844e-03	2.56287205e-03	3.38374935e-02	1.54452783e-02	1.83922152e-02
1355            	-1.47353126e-03	2.56285342e-03	3.38371446e-02	1.54450410e-02	1.83921035e-02
1356            	-1.47359386e-03	2.56283484e-03	3.38367974e-02	1.54448048e-02	1.83919926e-02
1357            	-1.47365548e-03	2.56281656e-03	3.38364527e-02	1.54445709e-02	1.83918818e-02
1358            	-1.47371597e-03	2.56279869e-03	3.38361119e-02	1.54443400e-02	1.83917719e-02
1359            	-1.47377605e-03	2.56278109e-03	3.38357729e-02	1.54441104e-02	1.83916625e-02
1360            	-1.47383537e-03	2.56276395e-03	3.38354388e-02	1.54438840e-02	1.83915548e-02
1361            	-1.47389716e-03	2.56274534e-03	3.38351006e-02	1.54436531e-02	1.83914474e-02
1362            	-1.47395675e-03	2.56272757e-03	3.38347685e-02	1.54434275e-02	1.83913410e-02
1363            	-1.47401479e-03	2.56271062e-03	3.38344413e-02	1.54432058e-02	1.83912354e-02
1364            	-1.47407160e-03	2.56269423e-03	3.38341175e-02	1.54429872e-02	1.83911304e-02
1365            	-1.47412711e-03	2.56267832e-03	3.38337972e-02	1.54427715e-02	1.83910257e-02
1366            	-1.47418184e-03	2.56266267e-03	3.38334792e-02	1.54425578e-02	1.83909214e-02
1367            	-1.47423683e-03	2.56264698e-03	3.38331617e-02	1.54423440e-02	1.83908177e-02
1368            	-1.47429169e-03	2.56263129e-03	3.38328457e-02	1.54421312e-02	1.83907145e-02
1369            	-1.47434564e-03	2.56261586e-03	3.38325329e-02	1.54419208e-02	1.83906121e-02
1370            	-1.47439887e-03	2.56260067e-03	3.38322227e-02	1.54417125e-02	1.83905102e-02
1371            	-1.47445225e-03	2.56258547e-03	3.38319136e-02	1.54415046e-02	1.83904091e-02
1372            	-1.47450542e-03	2.56257032e-03	3.38316063e-02	1.54412977e-02	1.83903086e-02
1373            	-1.47455769e-03	2.56255543e-03	3.38313022e-02	1.54410934e-02	1.83902088e-02
1374            	-1.47460921e-03	2.56254079e-03	3.38310009e-02	1.54408913e-02	1.83901097e-02
1375            	-1.47466090e-03	2.56252614e-03	3.38307007e-02	1.54406895e-02	1.83900113e-02
1376            	-1.47471239e-03	2.56251154e-03	3.38304024e-02	1.54404888e-02	1.83899136e-02
1377            	-1.47476298e-03	2.56249718e-03	3.38301074e-02	1.54402907e-02	1.83898167e-02
1378            	-1.47481290e-03	2.56248302e-03	3.38298146e-02	1.54400944e-02	1.83897202e-02
1379            	-1.47485999e-03	2.56247039e-03	3.38295280e-02	1.54399040e-02	1.83896240e-02
1380            	-1.47490773e-03	2.56245739e-03	3.38292412e-02	1.54397129e-02	1.83895283e-02
1381            	-1.47495824e-03	2.56244269e-03	3.38289512e-02	1.54395173e-02	1.83894338e-02
1382            	-1.47500705e-03	2.56242861e-03	3.38286677e-02	1.54393268e-02	1.83893409e-02
1383            	-1.47505475e-03	2.56241513e-03	3.38283891e-02	1.54391398e-02	1.83892493e-02
1384            	-1.47510141e-03	2.56240213e-03	3.38281144e-02	1.54389558e-02	1.83891586e-02
1385            	-1.47514673e-03	2.56238962e-03	3.38278437e-02	1.54387751e-02	1.83890686e-02
1386            	-1.47519113e-03	2.56237742e-03	3.38275760e-02	1.54385969e-02	1.83889792e-02
1387            	-1.47523571e-03	2.56236518e-03	3.38273096e-02	1.54384191e-02	1.83888905e-02
1388            	-1.47528006e-03	2.56235297e-03	3.38270453e-02	1.54382426e-02	1.83888027e-02
1389            	-1.47532346e-03	2.56234101e-03	3.38267846e-02	1.54380689e-02	1.83887158e-02
1390            	-1.47536610e-03	2.56232929e-03	3.38265271e-02	1.54378974e-02	1.83886296e-02
1391            	-1.47540895e-03	2.56231754e-03	3.38262707e-02	1.54377264e-02	1.83885443e-02
1392            	-1.47545162e-03	2.56230581e-03	3.38260164e-02	1.54375566e-02	1.83884598e-02
1393            	-1.47549089e-03	2.56229537e-03	3.38257787e-02	1.54373985e-02	1.83883802e-02
1394            	-1.47553355e-03	2.56228338e-03	3.38255229e-02	1.54372279e-02	1.83882950e-02
1395            	-1.47557617e-03	2.56227146e-03	3.38252707e-02	1.54370592e-02	1.83882115e-02
1396            	-1.47561788e-03	2.56225988e-03	3.38250236e-02	1.54368939e-02	1.83881297e-02
1397            	-1.47565817e-03	2.56224876e-03	3.38247820e-02	1.54367328e-02	1.83880491e-02
1398            	-1.47569761e-03	2.56223795e-03	3.38245438e-02	1.54365743e-02	1.83879695e-02
1399            	-1.47573740e-03	2.56222708e-03	3.38243063e-02	1.54364158e-02	1.83878906e-02
1400            	-1.47577657e-03	2.56221638e-03	3.38240718e-02	1.54362593e-02	1.83878125e-02
1401            	-1.47581421e-03	2.56220618e-03	3.38238420e-02	1.54361068e-02	1.83877352e-02
1402            	-1.47585061e-03	2.56219644e-03	3.38236164e-02	1.54359576e-02	1.83876588e-02
1403            	-1.47588714e-03	2.56218668e-03	3.38233923e-02	1.54358090e-02	1.83875833e-02
1404            	-1.47592374e-03	2.56217685e-03	3.38231696e-02	1.54356610e-02	1.83875085e-02
1405            	-1.47595986e-03	2.56216710e-03	3.38229494e-02	1.54355148e-02	1.83874345e-02
1406            	-1.47599348e-03	2.56215858e-03	3.38227349e-02	1.54353740e-02	1.83873609e-02
1407            	-1.47602836e-03	2.56214953e-03	3.38225187e-02	1.54352310e-02	1.83872877e-02
1408            	-1.47606411e-03	2.56213997e-03	3.38223019e-02	1.54350868e-02	1.83872151e-02
1409            	-1.47609964e-03	2.56213031e-03	3.38220872e-02	1.54349440e-02	1.83871433e-02
1410            	-1.47613476e-03	2.56212072e-03	3.38218751e-02	1.54348028e-02	1.83870723e-02
1411            	-1.47617017e-03	2.56211106e-03	3.38216640e-02	1.54346618e-02	1.83870022e-02
1412            	-1.47620544e-03	2.56210142e-03	3.38214547e-02	1.54345219e-02	1.83869328e-02
1413            	-1.47623995e-03	2.56209200e-03	3.38212483e-02	1.54343842e-02	1.83868641e-02
1414            	-1.47627392e-03	2.56208275e-03	3.38210443e-02	1.54342482e-02	1.83867961e-02
1415            	-1.47630823e-03	2.56207341e-03	3.38208408e-02	1.54341122e-02	1.83867286e-02
1416            	-1.47634250e-03	2.56206403e-03	3.38206386e-02	1.54339768e-02	1.83866618e-02
1417            	-1.47637612e-03	2.56205481e-03	3.38204390e-02	1.54338434e-02	1.83865956e-02
1418            	-1.47640926e-03	2.56204572e-03	3.38202414e-02	1.54337114e-02	1.83865300e-02
1419            	-1.47644280e-03	2.56203653e-03	3.38200441e-02	1.54335792e-02	1.83864648e-02
1420            	-1.47647635e-03	2.56202729e-03	3.38198479e-02	1.54334476e-02	1.83864003e-02
1421            	-1.47650928e-03	2.56201820e-03	3.38196540e-02	1.54333177e-02	1.83863363e-02
1422            	-1.47654177e-03	2.56200924e-03	3.38194618e-02	1.54331892e-02	1.83862727e-02
1423            	-1.47657467e-03	2.56200017e-03	3.38192698e-02	1.54330602e-02	1.83862096e-02
1424            	-1.47660760e-03	2.56199105e-03	3.38190787e-02	1.54329318e-02	1.83861470e-02
1425            	-1.47664167e-03	2.56198117e-03	3.38188868e-02	1.54328017e-02	1.83860851e-02
1426            	-1.47667282e-03	2.56197266e-03	3.38187017e-02	1.54326780e-02	1.83860237e-02
1427            	-1.47670611e-03	2.56196319e-03	3.38185133e-02	1.54325505e-02	1.83859628e-02
1428            	-1.47673904e-03	2.56195384e-03	3.38183266e-02	1.54324243e-02	1.83859023e-02
1429            	-1.47677090e-03	2.56194488e-03	3.38181431e-02	1.54323007e-02	1.83858425e-02
1430            	-1.47680207e-03	2.56193619e-03	3.38179616e-02	1.54321787e-02	1.83857829e-02
1431            	-1.47683358e-03	2.56192745e-03	3.38177800e-02	1.54320564e-02	1.83857236e-02
1432            	-1.47686514e-03	2.56191865e-03	3.38175989e-02	1.54319343e-02	1.83856646e-02
1433            	-1.47689615e-03	2.56190999e-03	3.38174196e-02	1.54318136e-02	1.83856059e-02
1434            	-1.47692680e-03	2.56190143e-03	3.38172416e-02	1.54316940e-02	1.83855476e-02
1435            	-1.47695790e-03	2.56189274e-03	3.38170634e-02	1.54315738e-02	1.83854896e-02
1436            	-1.47698907e-03	2.56188400e-03	3.38168857e-02	1.54314538e-02	1.83854319e-02
1437            	-1.47701966e-03	2.56187541e-03	3.38167100e-02	1.54313353e-02	1.83853747e-02
1438            	-1.47704986e-03	2.56186695e-03	3.38165356e-02	1.54312180e-02	1.83853177e-02
1439            	-1.47708049e-03	2.56185838e-03	3.38163611e-02	1.54311001e-02	1.83852610e-02
1440            	-1.47711117e-03	2.56184977e-03	3.38161871e-02	1.54309824e-02	1.83852047e-02
1441            	-1.47714125e-03	2.56184131e-03	3.38160150e-02	1.54308662e-02	1.83851487e-02
1442            	-1.47717093e-03	2.56183298e-03	3.38158442e-02	1.54307512e-02	1.83850931e-02
1443            	-1.47720104e-03	2.56182455e-03	3.38156733e-02	1.54306356e-02	1.83850377e-02
1444            	-1.47723120e-03	2.56181607e-03	3.38155029e-02	1.54305202e-02	1.83849826e-02
1445            	-1.47726077e-03	2.56180775e-03	3.38153343e-02	1.54304064e-02	1.83849279e-02
1446            	-1.47728994e-03	2.56179955e-03	3.38151671e-02	1.54302936e-02	1.83848735e-02
1447            	-1.47731955e-03	2.56179126e-03	3.38149996e-02	1.54301803e-02	1.83848193e-02
1448            	-1.47734922e-03	2.56178291e-03	3.38148325e-02	1.54300670e-02	1.83847655e-02
1449            	-1.47737830e-03	2.56177472e-03	3.38146673e-02	1.54299553e-02	1.83847119e-02
1450            	-1.47740699e-03	2.56176666e-03	3.38145032e-02	1.54298446e-02	1.83846586e-02
1451            	-1.47743613e-03	2.56175849e-03	3.38143389e-02	1.54297333e-02	1.83846056e-02
1452            	-1.47746534e-03	2.56175027e-03	3.38141749e-02	1.54296221e-02	1.83845528e-02
1453            	-1.47749399e-03	2.56174219e-03	3.38140126e-02	1.54295123e-02	1.83845003e-02
1454            	-1.47752225e-03	2.56173425e-03	3.38138515e-02	1.54294035e-02	1.83844480e-02
1455            	-1.47755095e-03	2.56172620e-03	3.38136901e-02	1.54292941e-02	1.83843960e-02
1456            	-1.47757975e-03	2.56171809e-03	3.38135288e-02	1.54291847e-02	1.83843442e-02
1457            	-1.47760798e-03	2.56171013e-03	3.38133694e-02	1.54290767e-02	1.83842927e-02
1458            	-1.47763584e-03	2.56170229e-03	3.38132110e-02	1.54289696e-02	1.83842413e-02
1459            	-1.47766416e-03	2.56169435e-03	3.38130522e-02	1.54288619e-02	1.83841902e-02
1460            	-1.47769258e-03	2.56168634e-03	3.38128935e-02	1.54287542e-02	1.83841393e-02
1461            	-1.47772043e-03	2.56167848e-03	3.38127365e-02	1.54286478e-02	1.83840887e-02
1462            	-1.47774834e-03	2.56167056e-03	3.38125780e-02	1.54285407e-02	1.83840373e-02
1463            	-1.47777658e-03	2.56166259e-03	3.38124193e-02	1.54284330e-02	1.83839862e-02
1464            	-1.47780382e-03	2.56165501e-03	3.38122651e-02	1.54283288e-02	1.83839364e-02
1465            	-1.47782933e-03	2.56164804e-03	3.38121167e-02	1.54282290e-02	1.83838877e-02
1466            	-1.47785413e-03	2.56164136e-03	3.38119700e-02	1.54281309e-02	1.83838391e-02
1467            	-1.47787955e-03	2.56163452e-03	3.38118222e-02	1.54280315e-02	1.83837906e-02
1468            	-1.47790505e-03	2.56162764e-03	3.38116746e-02	1.54279322e-02	1.83837424e-02
1469            	-1.47792972e-03	2.56162099e-03	3.38115294e-02	1.54278350e-02	1.83836944e-02
1470            	-1.47795371e-03	2.56161456e-03	3.38113862e-02	1.54277394e-02	1.83836468e-02
1471            	-1.47797802e-03	2.56160807e-03	3.38112431e-02	1.54276435e-02	1.83835996e-02
1472            	-1.47800225e-03	2.56160160e-03	3.38111012e-02	1.54275483e-02	1.83835528e-02
1473            	-1.47802559e-03	2.56159540e-03	3.38109619e-02	1.54274554e-02	1.83835065e-02
1474            	-1.47804828e-03	2.56158942e-03	3.38108247e-02	1.54273641e-02	1.83834606e-02
1475            	-1.47807136e-03	2.56158337e-03	3.38106876e-02	1.54272724e-02	1.83834151e-02
1476            	-1.47809438e-03	2.56157732e-03	3.38105515e-02	1.54271814e-02	1.83833701e-02
1477            	-1.47811655e-03	2.56157152e-03	3.38104181e-02	1.54270925e-02	1.83833256e-02
1478            	-1.47813727e-03	2.56156625e-03	3.38102912e-02	1.54270083e-02	1.83832829e-02
1479            	-1.47815992e-03	2.56156032e-03	3.38101568e-02	1.54269185e-02	1.83832383e-02
1480            	-1.47818247e-03	2.56155438e-03	3.38100239e-02	1.54268295e-02	1.83831944e-02
1481            	-1.47820382e-03	2.56154880e-03	3.38098952e-02	1.54267438e-02	1.83831514e-02
1482            	-1.47822436e-03	2.56154349e-03	3.38097692e-02	1.54266602e-02	1.83831090e-02
1483            	-1.47824531e-03	2.56153810e-03	3.38096434e-02	1.54265764e-02	1.83830670e-02
1484            	-1.47826629e-03	2.56153268e-03	3.38095184e-02	1.54264929e-02	1.83830255e-02
1485            	-1.47828490e-03	2.56152809e-03	3.38094042e-02	1.54264172e-02	1.83829870e-02
1486            	-1.47830515e-03	2.56152280e-03	3.38092807e-02	1.54263352e-02	1.83829455e-02
1487            	-1.47832599e-03	2.56151733e-03	3.38091568e-02	1.54262524e-02	1.83829044e-02
1488            	-1.47834660e-03	2.56151193e-03	3.38090350e-02	1.54261709e-02	1.83828641e-02
1489            	-1.47836625e-03	2.56150682e-03	3.38089166e-02	1.54260920e-02	1.83828245e-02
1490            	-1.47838530e-03	2.56150194e-03	3.38088004e-02	1.54260149e-02	1.83827855e-02
1491            	-1.47840478e-03	2.56149697e-03	3.38086842e-02	1.54259373e-02	1.83827469e-02
1492            	-1.47842435e-03	2.56149194e-03	3.38085687e-02	1.54258600e-02	1.83827087e-02
1493            	-1.47844333e-03	2.56148706e-03	3.38084550e-02	1.54257842e-02	1.83826708e-02
1494            	-1.47846189e-03	2.56148231e-03	3.38083429e-02	1.54257095e-02	1.83826333e-02
1495            	-1.47848093e-03	2.56147743e-03	3.38082304e-02	1.54256343e-02	1.83825961e-02
1496            	-1.47850004e-03	2.56147249e-03	3.38081185e-02	1.54255592e-02	1.83825593e-02
1497            	-1.47851855e-03	2.56146770e-03	3.38080085e-02	1.54254857e-02	1.83825228e-02
1498            	-1.47853666e-03	2.56146304e-03	3.38078999e-02	1.54254133e-02	1.83824866e-02
1499            	-1.47855526e-03	2.56145825e-03	3.38077909e-02	1.54253402e-02	1.83824507e-02
1500            	-1.47857513e-03	2.56145300e-03	3.38076767e-02	1.54252632e-02	1.83824135e-02
1501            	-1.47859206e-03	2.56144868e-03	3.38075760e-02	1.54251960e-02	1.83823801e-02
1502            	-1.47861040e-03	2.56144394e-03	3.38074671e-02	1.54251231e-02	1.83823439e-02
1503            	-1.47862767e-03	2.56143955e-03	3.38073662e-02	1.54250555e-02	1.83823108e-02
1504            	-1.47864699e-03	2.56143448e-03	3.38072558e-02	1.54249809e-02	1.83822749e-02
1505            	-1.47866494e-03	2.56142976e-03	3.38071515e-02	1.54249108e-02	1.83822407e-02
1506            	-1.47868214e-03	2.56142532e-03	3.38070498e-02	1.54248428e-02	1.83822071e-02
1507            	-1.47869990e-03	2.56142073e-03	3.38069473e-02	1.54247738e-02	1.83821736e-02
1508            	-1.47871792e-03	2.56141603e-03	3.38068446e-02	1.54247044e-02	1.83821402e-02
1509            	-1.47873542e-03	2.56141145e-03	3.38067433e-02	1.54246362e-02	1.83821071e-02
1510            	-1.47875255e-03	2.56140699e-03	3.38066431e-02	1.54245690e-02	1.83820741e-02
1511            	-1.47877025e-03	2.56140238e-03	3.38065421e-02	1.54245008e-02	1.83820413e-02
1512            	-1.47878810e-03	2.56139769e-03	3.38064414e-02	1.54244326e-02	1.83820088e-02
1513            	-1.47880534e-03	2.56139315e-03	3.38063424e-02	1.54243659e-02	1.83819765e-02
1514            	-1.47882219e-03	2.56138875e-03	3.38062445e-02	1.54243001e-02	1.83819445e-02
1515            	-1.47883962e-03	2.56138419e-03	3.38061458e-02	1.54242333e-02	1.83819125e-02
1516            	-1.47885722e-03	2.56137955e-03	3.38060473e-02	1.54241664e-02	1.83818809e-02
1517            	-1.47887424e-03	2.56137506e-03	3.38059503e-02	1.54241009e-02	1.83818494e-02
1518            	-1.47889088e-03	2.56137070e-03	3.38058545e-02	1.54240364e-02	1.83818181e-02
1519            	-1.47890810e-03	2.56136618e-03	3.38057577e-02	1.54239708e-02	1.83817870e-02
1520            	-1.47892550e-03	2.56136158e-03	3.38056611e-02	1.54239050e-02	1.83817560e-02
1521            	-1.47894232e-03	2.56135712e-03	3.38055659e-02	1.54238407e-02	1.83817253e-02
1522            	-1.47895877e-03	2.56135280e-03	3.38054718e-02	1.54237772e-02	1.83816947e-02
1523            	-1.47897581e-03	2.56134832e-03	3.38053768e-02	1.54237126e-02	1.83816642e-02
1524            	-1.47899303e-03	2.56134375e-03	3.38052818e-02	1.54236479e-02	1.83816339e-02
1525            	-1.47900969e-03	2.56133932e-03	3.38051883e-02	1.54235844e-02	1.83816038e-02
1526            	-1.47902597e-03	2.56133503e-03	3.38050957e-02	1.54235219e-02	1.83815738e-02
1527            	-1.47904286e-03	2.56133057e-03	3.38050022e-02	1.54234582e-02	1.83815439e-02
1528            	-1.47905993e-03	2.56132603e-03	3.38049086e-02	1.54233944e-02	1.83815142e-02
1529            	-1.47907644e-03	2.56132164e-03	3.38048164e-02	1.54233318e-02	1.83814847e-02
1530            	-1.47909258e-03	2.56131737e-03	3.38047252e-02	1.54232700e-02	1.83814552e-02
1531            	-1.47910933e-03	2.56131294e-03	3.38046330e-02	1.54232072e-02	1.83814258e-02
1532            	-1.47912627e-03	2.56130843e-03	3.38045407e-02	1.54231441e-02	1.83813966e-02
1533            	-1.47914265e-03	2.56130406e-03	3.38044498e-02	1.54230822e-02	1.83813675e-02
1534            	-1.47915867e-03	2.56129981e-03	3.38043597e-02	1.54230212e-02	1.83813385e-02
1535            	-1.47917530e-03	2.56129541e-03	3.38042686e-02	1.54229590e-02	1.83813096e-02
1536            	-1.47919212e-03	2.56129091e-03	3.38041774e-02	1.54228966e-02	1.83812808e-02
1537            	-1.47920840e-03	2.56128656e-03	3.38040876e-02	1.54228354e-02	1.83812522e-02
1538            	-1.47922432e-03	2.56128234e-03	3.38039986e-02	1.54227750e-02	1.83812236e-02
1539            	-1.47924084e-03	2.56127796e-03	3.38039085e-02	1.54227134e-02	1.83811951e-02
1540            	-1.47925756e-03	2.56127348e-03	3.38038182e-02	1.54226515e-02	1.83811667e-02
1541            	-1.47927375e-03	2.56126915e-03	3.38037293e-02	1.54225909e-02	1.83811384e-02
1542            	-1.47928957e-03	2.56126494e-03	3.38036412e-02	1.54225310e-02	1.83811102e-02
1543            	-1.47930600e-03	2.56126058e-03	3.38035520e-02	1.54224700e-02	1.83810820e-02
1544            	-1.47932264e-03	2.56125613e-03	3.38034626e-02	1.54224087e-02	1.83810539e-02
1545            	-1.47933874e-03	2.56125181e-03	3.38033745e-02	1.54223485e-02	1.83810260e-02
1546            	-1.47935449e-03	2.56124762e-03	3.38032872e-02	1.54222891e-02	1.83809981e-02
1547            	-1.47937084e-03	2.56124328e-03	3.38031988e-02	1.54222286e-02	1.83809702e-02
1548            	-1.47938741e-03	2.56123884e-03	3.38031101e-02	1.54221677e-02	1.83809425e-02
1549            	-1.47940343e-03	2.56123454e-03	3.38030228e-02	1.54221080e-02	1.83809148e-02
1550            	-1.47941911e-03	2.56123037e-03	3.38029362e-02	1.54220490e-02	1.83808872e-02
1551            	-1.47943540e-03	2.56122604e-03	3.38028484e-02	1.54219888e-02	1.83808596e-02
1552            	-1.47945189e-03	2.56122162e-03	3.38027604e-02	1.54219283e-02	1.83808321e-02
1553            	-1.47946785e-03	2.56121734e-03	3.38026737e-02	1.54218690e-02	1.83808047e-02
1554            	-1.47948346e-03	2.56121318e-03	3.38025877e-02	1.54218104e-02	1.83807773e-02
1555            	-1.47949968e-03	2.56120886e-03	3.38025005e-02	1.54217506e-02	1.83807499e-02
1556            	-1.47951611e-03	2.56120446e-03	3.38024131e-02	1.54216905e-02	1.83807227e-02
1557            	-1.47953200e-03	2.56120020e-03	3.38023270e-02	1.54216315e-02	1.83806955e-02
1558            	-1.47954755e-03	2.56119605e-03	3.38022416e-02	1.54215733e-02	1.83806683e-02
1559            	-1.47956370e-03	2.56119176e-03	3.38021550e-02	1.54215138e-02	1.83806412e-02
1560            	-1.47958008e-03	2.56118737e-03	3.38020681e-02	1.54214540e-02	1.83806141e-02
1561            	-1.47959591e-03	2.56118312e-03	3.38019825e-02	1.54213953e-02	1.83805872e-02
1562            	-1.47961140e-03	2.56117899e-03	3.38018976e-02	1.54213374e-02	1.83805602e-02
1563            	-1.47962750e-03	2.56117471e-03	3.38018115e-02	1.54212782e-02	1.83805332e-02
1564            	-1.47964382e-03	2.56117033e-03	3.38017251e-02	1.54212187e-02	1.83805064e-02
1565            	-1.47965961e-03	2.56116610e-03	3.38016399e-02	1.54211604e-02	1.83804796e-02
1566            	-1.47967504e-03	2.56116198e-03	3.38015555e-02	1.54211027e-02	1.83804528e-02
1567            	-1.47969109e-03	2.56115771e-03	3.38014698e-02	1.54210438e-02	1.83804260e-02
1568            	-1.47970736e-03	2.56115335e-03	3.38013839e-02	1.54209846e-02	1.83803993e-02
1569            	-1.47972310e-03	2.56114913e-03	3.38012992e-02	1.54209265e-02	1.83803727e-02
1570            	-1.47973849e-03	2.56114503e-03	3.38012151e-02	1.54208691e-02	1.83803460e-02
1571            	-1.47975449e-03	2.56114078e-03	3.38011299e-02	1.54208104e-02	1.83803194e-02
1572            	-1.47977071e-03	2.56113643e-03	3.38010443e-02	1.54207514e-02	1.83802929e-02
1573            	-1.47978640e-03	2.56113223e-03	3.38009600e-02	1.54206936e-02	1.83802664e-02
1574            	-1.47980175e-03	2.56112814e-03	3.38008763e-02	1.54206364e-02	1.83802399e-02
1575            	-1.47981771e-03	2.56112390e-03	3.38007914e-02	1.54205780e-02	1.83802134e-02
1576            	-1.47983389e-03	2.56111957e-03	3.38007062e-02	1.54205192e-02	1.83801870e-02
1577            	-1.47984954e-03	2.56111537e-03	3.38006222e-02	1.54204616e-02	1.83801607e-02
1578            	-1.47986484e-03	2.56111130e-03	3.38005389e-02	1.54204046e-02	1.83801343e-02
1579            	-1.47988076e-03	2.56110707e-03	3.38004544e-02	1.54203464e-02	1.83801079e-02
1580            	-1.47989690e-03	2.56110275e-03	3.38003695e-02	1.54202878e-02	1.83800816e-02
1581            	-1.47991251e-03	2.56109857e-03	3.38002858e-02	1.54202304e-02	1.83800554e-02
1582            	-1.47992777e-03	2.56109452e-03	3.38002029e-02	1.54201737e-02	1.83800292e-02
1583            	-1.47994365e-03	2.56109030e-03	3.38001186e-02	1.54201157e-02	1.83800030e-02
1584            	-1.47995976e-03	2.56108599e-03	3.38000340e-02	1.54200573e-02	1.83799768e-02
1585            	-1.47997533e-03	2.56108183e-03	3.37999507e-02	1.54200000e-02	1.83799507e-02
1586            	-1.47999055e-03	2.56107778e-03	3.37998680e-02	1.54199435e-02	1.83799246e-02
1587            	-1.48000639e-03	2.56107358e-03	3.37997841e-02	1.54198856e-02	1.83798984e-02
1588            	-1.48002229e-03	2.56106935e-03	3.37997002e-02	1.54198278e-02	1.83798724e-02
1589            	-1.48003680e-03	2.56106557e-03	3.37996200e-02	1.54197732e-02	1.83798468e-02
1590            	-1.48005073e-03	2.56106204e-03	3.37995404e-02	1.54197194e-02	1.83798209e-02
1591            	-1.48006496e-03	2.56105850e-03	3.37994604e-02	1.54196652e-02	1.83797952e-02
1592            	-1.48007924e-03	2.56105493e-03	3.37993808e-02	1.54196112e-02	1.83797697e-02
1593            	-1.48009304e-03	2.56105148e-03	3.37993027e-02	1.54195583e-02	1.83797444e-02
1594            	-1.48010662e-03	2.56104809e-03	3.37992251e-02	1.54195059e-02	1.83797192e-02
1595            	-1.48012093e-03	2.56104450e-03	3.37991462e-02	1.54194522e-02	1.83796940e-02
1596            	-1.48013553e-03	2.56104079e-03	3.37990669e-02	1.54193979e-02	1.83796690e-02
1597            	-1.48014961e-03	2.56103720e-03	3.37989888e-02	1.54193448e-02	1.83796440e-02
1598            	-1.48016331e-03	2.56103373e-03	3.37989116e-02	1.54192925e-02	1.83796191e-02
1599            	-1.48017758e-03	2.56103014e-03	3.37988333e-02	1.54192391e-02	1.83795942e-02
1600            	-1.48019202e-03	2.56102646e-03	3.37987549e-02	1.54191854e-02	1.83795695e-02
1601            	-1.48020592e-03	2.56102292e-03	3.37986779e-02	1.54191330e-02	1.83795449e-02
1602            	-1.48021945e-03	2.56101951e-03	3.37986016e-02	1.54190814e-02	1.83795203e-02
