# Force coefficients
# liftDir       : (-8.71556741e-02 9.96194704e-01 0.00000000e+00)
# dragDir       : (9.96194704e-01 8.71556741e-02 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 3.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
1433            	1.57327267e-04	1.41762703e-02	5.83558916e-02	2.93352731e-02	2.90206185e-02
1434            	7.32576757e-03	-7.75826914e-03	7.35373993e-02	4.40944672e-02	2.94429321e-02
1435            	1.06309106e-04	1.41294062e-02	5.84339646e-02	2.93232914e-02	2.91106732e-02
1436            	7.47646466e-03	-7.72674602e-03	7.37315085e-02	4.43422189e-02	2.93892896e-02
1437            	-7.56498444e-05	1.40680221e-02	5.81786739e-02	2.90136871e-02	2.91649868e-02
1438            	7.68928774e-03	-7.62744170e-03	7.39759457e-02	4.46772606e-02	2.92986851e-02
1439            	-2.76993213e-04	1.39564705e-02	5.76869732e-02	2.85664934e-02	2.91204798e-02
1440            	7.85191808e-03	-7.47231459e-03	7.43507889e-02	4.50273125e-02	2.93234764e-02
1441            	-3.72669857e-04	1.37892369e-02	5.73936709e-02	2.83241656e-02	2.90695053e-02
1442            	7.88426547e-03	-7.34007195e-03	7.44721023e-02	4.51203166e-02	2.93517857e-02
1443            	-4.09666174e-04	1.36209276e-02	5.73881793e-02	2.82844235e-02	2.91037558e-02
1444            	7.97769937e-03	-7.31039244e-03	7.44887897e-02	4.52220942e-02	2.92666955e-02
1445            	-4.77763475e-04	1.37141226e-02	5.75603566e-02	2.83024148e-02	2.92579418e-02
1446            	8.00051287e-03	-7.34661501e-03	7.43776085e-02	4.51893171e-02	2.91882914e-02
1447            	-4.10371901e-04	1.37414565e-02	5.76927526e-02	2.84360044e-02	2.92567482e-02
1448            	7.90183837e-03	-7.35623005e-03	7.41323458e-02	4.49680113e-02	2.91643345e-02
1449            	-3.07724335e-04	1.37548320e-02	5.78908764e-02	2.86377138e-02	2.92531625e-02
1450            	7.76123305e-03	-7.41131085e-03	7.40009056e-02	4.47616859e-02	2.92392198e-02
1451            	-1.53854367e-04	1.37659922e-02	5.82239718e-02	2.89581315e-02	2.92658403e-02
1452            	7.63156773e-03	-7.50086829e-03	7.36441884e-02	4.44536619e-02	2.91905265e-02
1453            	-6.78512954e-05	1.39567673e-02	5.86137501e-02	2.92390238e-02	2.93747264e-02
1454            	7.54035863e-03	-7.60423630e-03	7.34171962e-02	4.42489567e-02	2.91682395e-02
1455            	8.90627106e-05	1.40190668e-02	5.88770239e-02	2.95275747e-02	2.93494492e-02
1456            	7.46311717e-03	-7.62282658e-03	7.34430738e-02	4.41846541e-02	2.92584197e-02
1457            	1.33109595e-04	1.39769980e-02	5.86539630e-02	2.94600911e-02	2.91938719e-02
1458            	7.52300110e-03	-7.56148477e-03	7.37898905e-02	4.44179463e-02	2.93719442e-02
1459            	-1.01713176e-04	1.38874987e-02	5.82633435e-02	2.90299586e-02	2.92333849e-02
1460            	7.79070595e-03	-7.50862028e-03	7.41119438e-02	4.48466779e-02	2.92652660e-02
1461            	-3.96855365e-04	1.38606099e-02	5.79431848e-02	2.85747370e-02	2.93684478e-02
1462            	8.03393421e-03	-7.48269261e-03	7.41363350e-02	4.51021017e-02	2.90342333e-02
1463            	-5.33396427e-04	1.38725551e-02	5.79803658e-02	2.84567865e-02	2.95235793e-02
1464            	8.03673227e-03	-7.51509838e-03	7.39603836e-02	4.50169241e-02	2.89434596e-02
1465            	-3.57769342e-04	1.39465580e-02	5.82253072e-02	2.87548843e-02	2.94704230e-02
1466            	7.67465543e-03	-7.66205205e-03	7.34377773e-02	4.43935441e-02	2.90442332e-02
1467            	3.07126550e-05	1.41722665e-02	5.88254727e-02	2.94434490e-02	2.93820237e-02
1468            	7.19893114e-03	-7.87891919e-03	7.26731951e-02	4.35355287e-02	2.91376664e-02
1469            	5.52964054e-04	1.44255871e-02	5.96303504e-02	3.03681393e-02	2.92622112e-02
1470            	6.73422030e-03	-8.13341062e-03	7.20676949e-02	4.27680677e-02	2.92996271e-02
1471            	9.79256734e-04	1.46525887e-02	6.03232582e-02	3.11408858e-02	2.91823724e-02
1472            	6.53795613e-03	-8.24851800e-03	7.19687294e-02	4.25223208e-02	2.94464086e-02
1473            	1.06478830e-03	1.46407537e-02	6.00883852e-02	3.11089809e-02	2.89794043e-02
1474            	6.63881816e-03	-8.18860539e-03	7.25931360e-02	4.29353862e-02	2.96577498e-02
1475            	7.03856887e-04	1.44738502e-02	5.94017757e-02	3.04047448e-02	2.89970310e-02
1476            	7.10925173e-03	-7.97587861e-03	7.35897419e-02	4.39041227e-02	2.96856192e-02
1477            	1.29683025e-04	1.42722792e-02	5.86332311e-02	2.94462986e-02	2.91869325e-02
1478            	7.66547435e-03	-7.75292177e-03	7.43711516e-02	4.48510502e-02	2.95201015e-02
1479            	-3.56759956e-04	1.40528376e-02	5.78151665e-02	2.85508233e-02	2.92643432e-02
1480            	8.07449460e-03	-7.57663825e-03	7.48167987e-02	4.54828939e-02	2.93339047e-02
1481            	-5.58590511e-04	1.38723572e-02	5.74082144e-02	2.81455167e-02	2.92626977e-02
1482            	8.06795868e-03	-7.46197133e-03	7.49497031e-02	4.55428103e-02	2.94068929e-02
1483            	-5.80768345e-04	1.37798415e-02	5.75166795e-02	2.81775714e-02	2.93391081e-02
1484            	7.99740426e-03	-7.46540684e-03	7.47109837e-02	4.53528961e-02	2.93580876e-02
1485            	-4.70975389e-04	1.38266276e-02	5.77730258e-02	2.84155375e-02	2.93574883e-02
1486            	7.88370100e-03	-7.54756958e-03	7.45385975e-02	4.51529998e-02	2.93855978e-02
1487            	-2.98604486e-04	1.39892516e-02	5.81595588e-02	2.87811749e-02	2.93783839e-02
1488            	7.78022424e-03	-7.62918711e-03	7.44142847e-02	4.49873666e-02	2.94269181e-02
1489            	-2.21810100e-04	1.40073180e-02	5.79352937e-02	2.87458368e-02	2.91894570e-02
1490            	7.73964453e-03	-7.64452866e-03	7.45308553e-02	4.50050722e-02	2.95257831e-02
1491            	-2.99818079e-04	1.39536279e-02	5.78030526e-02	2.86017082e-02	2.92013444e-02
1492            	7.92792002e-03	-7.58413487e-03	7.49068088e-02	4.53813244e-02	2.95254844e-02
1493            	-5.58222206e-04	1.39042196e-02	5.74893282e-02	2.81864419e-02	2.93028863e-02
1494            	8.22968802e-03	-7.54990274e-03	7.51612982e-02	4.58103371e-02	2.93509611e-02
1495            	-7.54148744e-04	1.39029550e-02	5.74629366e-02	2.79773196e-02	2.94856171e-02
1496            	8.33558597e-03	-7.50562556e-03	7.50979490e-02	4.58845605e-02	2.92133885e-02
1497            	-7.77946560e-04	1.38858815e-02	5.72863636e-02	2.78652353e-02	2.94211284e-02
1498            	8.19473142e-03	-7.55151361e-03	7.49587045e-02	4.56740837e-02	2.92846208e-02
1499            	-6.27324867e-04	1.39602928e-02	5.76325101e-02	2.81889302e-02	2.94435799e-02
1500            	7.99715174e-03	-7.66111803e-03	7.46831869e-02	4.53387452e-02	2.93444417e-02
1501            	-4.04663008e-04	1.41431654e-02	5.82224499e-02	2.87065619e-02	2.95158879e-02
1502            	7.79101950e-03	-7.85700147e-03	7.40688382e-02	4.48254386e-02	2.92433996e-02
1503            	-1.83686882e-04	1.43390871e-02	5.86379358e-02	2.91352810e-02	2.95026548e-02
1504            	7.61882535e-03	-8.00520422e-03	7.38472736e-02	4.45424622e-02	2.93048115e-02
1505            	4.40960836e-06	1.44757872e-02	5.89429787e-02	2.94758990e-02	2.94670798e-02
1506            	7.40045580e-03	-8.13126220e-03	7.36487090e-02	4.42248103e-02	2.94238987e-02
1507            	1.51151573e-04	1.45238256e-02	5.90116764e-02	2.96569898e-02	2.93546866e-02
1508            	7.35011791e-03	-8.21440464e-03	7.36748145e-02	4.41875252e-02	2.94872893e-02
1509            	1.43798846e-04	1.45608956e-02	5.91111532e-02	2.96993754e-02	2.94117777e-02
1510            	7.44241273e-03	-8.26696436e-03	7.37943578e-02	4.43395916e-02	2.94547662e-02
1511            	8.80426087e-05	1.47000829e-02	5.92409952e-02	2.97085402e-02	2.95324550e-02
1512            	7.43337648e-03	-8.34235174e-03	7.36129985e-02	4.42398757e-02	2.93731228e-02
1513            	1.78416726e-04	1.47399019e-02	5.94315493e-02	2.98941914e-02	2.95373579e-02
1514            	7.28852882e-03	-8.39463845e-03	7.34192984e-02	4.39981780e-02	2.94211204e-02
1515            	2.87569203e-04	1.47337479e-02	5.95805365e-02	3.00778374e-02	2.95026990e-02
1516            	7.16264340e-03	-8.38564877e-03	7.34564862e-02	4.38908865e-02	2.95655997e-02
1517            	3.30677325e-04	1.47198591e-02	5.95758071e-02	3.01185809e-02	2.94572262e-02
1518            	7.15740554e-03	-8.36284901e-03	7.33995354e-02	4.38571732e-02	2.95423622e-02
1519            	3.20960387e-04	1.47160353e-02	5.97960721e-02	3.02189965e-02	2.95770757e-02
1520            	7.24569649e-03	-8.31218230e-03	7.34993258e-02	4.39953594e-02	2.95039664e-02
1521            	2.50048576e-04	1.45509276e-02	5.94378018e-02	2.99689495e-02	2.94688523e-02
1522            	7.30991300e-03	-8.11880044e-03	7.38032238e-02	4.42115249e-02	2.95916989e-02
1523            	9.19784928e-05	1.43071698e-02	5.89950457e-02	2.95895013e-02	2.94055443e-02
1524            	7.50191040e-03	-7.89710498e-03	7.42245503e-02	4.46141855e-02	2.96103648e-02
1525            	-1.67485254e-04	1.41023110e-02	5.86618960e-02	2.91634628e-02	2.94984333e-02
1526            	7.78410018e-03	-7.72149256e-03	7.43345738e-02	4.49513871e-02	2.93831867e-02
1527            	-3.59439675e-04	1.39971547e-02	5.85420793e-02	2.89116000e-02	2.96304793e-02
1528            	7.90389885e-03	-7.62966534e-03	7.43623207e-02	4.50850592e-02	2.92772615e-02
1529            	-3.03496470e-04	1.39481404e-02	5.86831293e-02	2.90380682e-02	2.96450611e-02
1530            	7.64564288e-03	-7.64649915e-03	7.38235693e-02	4.45574275e-02	2.92661418e-02
1531            	-1.86543309e-05	1.40053651e-02	5.92546050e-02	2.96086482e-02	2.96459568e-02
1532            	7.32368042e-03	-7.77949282e-03	7.34446538e-02	4.40460073e-02	2.93986465e-02
1533            	4.45988689e-04	1.41726457e-02	5.99405829e-02	3.04162802e-02	2.95243028e-02
1534            	6.85826393e-03	-7.97855326e-03	7.27523566e-02	4.32344422e-02	2.95179144e-02
1535            	8.40409628e-04	1.44010734e-02	6.03248403e-02	3.10028298e-02	2.93220105e-02
1536            	6.63190660e-03	-8.14031696e-03	7.25051477e-02	4.28844804e-02	2.96206672e-02
1537            	9.16570720e-04	1.44615283e-02	6.02758609e-02	3.10545011e-02	2.92213597e-02
1538            	6.74829055e-03	-8.06065673e-03	7.28913396e-02	4.31939604e-02	2.96973793e-02
1539            	6.04446845e-04	1.42802506e-02	5.94021397e-02	3.03055167e-02	2.90966230e-02
1540            	7.14574992e-03	-7.85272394e-03	7.37834014e-02	4.40374506e-02	2.97459508e-02
1541            	1.31866198e-04	1.40823099e-02	5.88780758e-02	2.95709041e-02	2.93071717e-02
1542            	7.66352999e-03	-7.65666751e-03	7.44664527e-02	4.48967564e-02	2.95696964e-02
1543            	-3.72870141e-04	1.39430169e-02	5.83169257e-02	2.87855927e-02	2.95313330e-02
1544            	8.07090663e-03	-7.55743438e-03	7.47380989e-02	4.54399561e-02	2.92981428e-02
1545            	-5.43897210e-04	1.38848000e-02	5.82714210e-02	2.85918133e-02	2.96796077e-02
1546            	8.08948290e-03	-7.57636068e-03	7.46690249e-02	4.54239953e-02	2.92450295e-02
1547            	-4.61152934e-04	1.39734829e-02	5.83555461e-02	2.87166201e-02	2.96389260e-02
1548            	7.82701548e-03	-7.75719415e-03	7.44151936e-02	4.50346123e-02	2.93805813e-02
1549            	-2.05393775e-04	1.41802941e-02	5.88209157e-02	2.92050641e-02	2.96158516e-02
1550            	7.55343227e-03	-8.01182484e-03	7.38913690e-02	4.44991168e-02	2.93922522e-02
1551            	1.45626527e-04	1.44520201e-02	5.95948212e-02	2.99430371e-02	2.96517841e-02
1552            	7.26055374e-03	-8.26592508e-03	7.33916874e-02	4.39563975e-02	2.94352900e-02
1553            	4.63651398e-04	1.46925857e-02	6.01188820e-02	3.05230924e-02	2.95957896e-02
1554            	7.00722497e-03	-8.44643059e-03	7.31181807e-02	4.35663153e-02	2.95518654e-02
1555            	6.09510311e-04	1.47898332e-02	6.01809109e-02	3.06999657e-02	2.94809451e-02
1556            	6.96645780e-03	-8.49194954e-03	7.34701257e-02	4.37015207e-02	2.97686051e-02
1557            	4.58166998e-04	1.47454040e-02	5.98968449e-02	3.04065894e-02	2.94902554e-02
1558            	7.21515323e-03	-8.43255573e-03	7.37759838e-02	4.41031451e-02	2.96728387e-02
1559            	1.44708568e-04	1.46505806e-02	5.95877305e-02	2.99385738e-02	2.96491567e-02
1560            	7.51808371e-03	-8.30159006e-03	7.41118166e-02	4.45739920e-02	2.95378246e-02
1561            	-1.04950726e-04	1.45556277e-02	5.91286364e-02	2.94593675e-02	2.96692689e-02
1562            	7.72165405e-03	-8.22455433e-03	7.43983561e-02	4.49208321e-02	2.94775240e-02
1563            	-1.93723406e-04	1.45319401e-02	5.88426365e-02	2.92275949e-02	2.96150417e-02
1564            	7.62858416e-03	-8.25087645e-03	7.44113094e-02	4.48342389e-02	2.95770705e-02
1565            	-9.85291968e-05	1.45348698e-02	5.90263424e-02	2.94146420e-02	2.96117004e-02
1566            	7.54446424e-03	-8.29933756e-03	7.40454179e-02	4.45671732e-02	2.94782447e-02
1567            	-6.26096131e-05	1.45873228e-02	5.92002201e-02	2.95375004e-02	2.96627197e-02
1568            	7.54951477e-03	-8.31568202e-03	7.41390734e-02	4.46190514e-02	2.95200219e-02
1569            	2.70206932e-06	1.46297940e-02	5.92707555e-02	2.96380798e-02	2.96326757e-02
1570            	7.48306840e-03	-8.33660833e-03	7.39229184e-02	4.44445276e-02	2.94783908e-02
1571            	7.13102950e-06	1.45876475e-02	5.89985172e-02	2.95063896e-02	2.94921276e-02
1572            	7.46977384e-03	-8.30092264e-03	7.43379784e-02	4.46387631e-02	2.96992154e-02
1573            	-4.40419996e-05	1.45017321e-02	5.89753217e-02	2.94436188e-02	2.95317028e-02
1574            	7.67625900e-03	-8.23175573e-03	7.45551688e-02	4.49538434e-02	2.96013254e-02
1575            	-3.04491679e-04	1.44885126e-02	5.87777253e-02	2.90843710e-02	2.96933543e-02
1576            	7.85535120e-03	-8.17955975e-03	7.45498910e-02	4.51302967e-02	2.94195943e-02
1577            	-3.62000498e-04	1.44747562e-02	5.87410174e-02	2.90085082e-02	2.97325092e-02
1578            	7.76518509e-03	-8.22627362e-03	7.41333267e-02	4.48318484e-02	2.93014783e-02
1579            	-1.65095292e-04	1.45428091e-02	5.89408196e-02	2.93053145e-02	2.96355051e-02
1580            	7.47698436e-03	-8.38395968e-03	7.37166317e-02	4.43353002e-02	2.93813315e-02
1581            	1.54211474e-04	1.47513606e-02	5.97251028e-02	3.00167629e-02	2.97083399e-02
1582            	7.18086596e-03	-8.58279642e-03	7.32632594e-02	4.38124957e-02	2.94507637e-02
1583            	5.19807212e-04	1.50714034e-02	6.07704725e-02	3.09050435e-02	2.98654290e-02
1584            	6.85321348e-03	-8.83313063e-03	7.26434906e-02	4.31749588e-02	2.94685318e-02
1585            	8.47597086e-04	1.53111692e-02	6.13260859e-02	3.15106400e-02	2.98154459e-02
1586            	6.64915719e-03	-9.00116019e-03	7.24705372e-02	4.28844258e-02	2.95861114e-02
1587            	9.49747494e-04	1.54084005e-02	6.11398075e-02	3.15196512e-02	2.96201563e-02
1588            	6.63451492e-03	-9.06460111e-03	7.27349158e-02	4.30019728e-02	2.97329430e-02
1589            	7.32499733e-04	1.53618856e-02	6.07039358e-02	3.10844676e-02	2.96194682e-02
1590            	7.03953183e-03	-9.01834919e-03	7.33834741e-02	4.37312689e-02	2.96522052e-02
1591            	2.83772985e-04	1.53434605e-02	6.02894539e-02	3.04284999e-02	2.98609540e-02
1592            	7.39164047e-03	-8.96726418e-03	7.36089980e-02	4.41961395e-02	2.94128585e-02
1593            	1.18155650e-04	1.53303686e-02	6.02117541e-02	3.02240327e-02	2.99877214e-02
1594            	7.34917520e-03	-8.97262609e-03	7.33148192e-02	4.40065848e-02	2.93082344e-02
1595            	2.59183764e-04	1.53210622e-02	6.04002590e-02	3.04593132e-02	2.99409457e-02
1596            	7.05414079e-03	-9.09950243e-03	7.28086030e-02	4.34584423e-02	2.93501607e-02
1597            	5.56336245e-04	1.54636177e-02	6.09963431e-02	3.10545078e-02	2.99418353e-02
1598            	6.79662523e-03	-9.26586499e-03	7.22154846e-02	4.29043675e-02	2.93111171e-02
1599            	8.62772423e-04	1.56601560e-02	6.16954122e-02	3.17104785e-02	2.99849337e-02
1600            	6.50330754e-03	-9.49899688e-03	7.16689310e-02	4.23377730e-02	2.93311580e-02
1601            	1.15699397e-03	1.58525646e-02	6.22066234e-02	3.22603057e-02	2.99463177e-02
1602            	6.27642296e-03	-9.63232798e-03	7.13363406e-02	4.19445933e-02	2.93917473e-02
1603            	1.25237355e-03	1.58776222e-02	6.20315412e-02	3.22681441e-02	2.97633970e-02
1604            	6.24280746e-03	-9.64560008e-03	7.16300031e-02	4.20578090e-02	2.95721941e-02
1605            	1.13995428e-03	1.58209138e-02	6.17953272e-02	3.20376179e-02	2.97577093e-02
1606            	6.49766835e-03	-9.53011243e-03	7.22882138e-02	4.26417752e-02	2.96464386e-02
1607            	8.17946646e-04	1.57684443e-02	6.15661798e-02	3.16010366e-02	2.99651433e-02
1608            	6.82987068e-03	-9.45779016e-03	7.25190805e-02	4.30894109e-02	2.94296695e-02
1609            	6.55731963e-04	1.57482650e-02	6.13746085e-02	3.13430362e-02	3.00315723e-02
1610            	6.91163554e-03	-9.46257719e-03	7.26757479e-02	4.32495095e-02	2.94262384e-02
1611            	5.06926761e-04	1.56623517e-02	6.08109708e-02	3.09124122e-02	2.98985587e-02
1612            	6.91503865e-03	-9.46557985e-03	7.29611798e-02	4.33956285e-02	2.95655512e-02
1613            	5.08391547e-04	1.56177427e-02	6.09074242e-02	3.09621037e-02	2.99453206e-02
1614            	6.96954964e-03	-9.35816375e-03	7.29110368e-02	4.34250680e-02	2.94859688e-02
1615            	4.43463294e-04	1.55713044e-02	6.10101130e-02	3.09485198e-02	3.00615932e-02
1616            	7.04055378e-03	-9.38233946e-03	7.26216315e-02	4.33513695e-02	2.92702620e-02
1617            	5.07434553e-04	1.56497979e-02	6.10683210e-02	3.10415951e-02	3.00267260e-02
1618            	6.90446390e-03	-9.43801935e-03	7.25224973e-02	4.31657126e-02	2.93567848e-02
1619            	6.46179089e-04	1.56922112e-02	6.11006130e-02	3.11964856e-02	2.99041274e-02
1620            	6.77169796e-03	-9.52840762e-03	7.26796599e-02	4.31115279e-02	2.95681320e-02
1621            	7.27228680e-04	1.57074226e-02	6.11261039e-02	3.12902806e-02	2.98358233e-02
1622            	6.78255896e-03	-9.59568093e-03	7.25340957e-02	4.30496068e-02	2.94844889e-02
1623            	7.19597640e-04	1.58076107e-02	6.16147888e-02	3.15269920e-02	3.00877968e-02
1624            	6.73712810e-03	-9.65037155e-03	7.22067407e-02	4.28404985e-02	2.93662423e-02
1625            	8.38689580e-04	1.59613057e-02	6.20871062e-02	3.18822427e-02	3.02048635e-02
1626            	6.56635096e-03	-9.72040555e-03	7.18225055e-02	4.24776037e-02	2.93449018e-02
1627            	9.54418394e-04	1.59790065e-02	6.19728233e-02	3.19408301e-02	3.00319933e-02
1628            	6.49324033e-03	-9.75089311e-03	7.20733841e-02	4.25299324e-02	2.95434517e-02
1629            	1.00303646e-03	1.59774366e-02	6.19625656e-02	3.19843192e-02	2.99782463e-02
1630            	6.61919386e-03	-9.77440103e-03	7.21230294e-02	4.26807086e-02	2.94423208e-02
1631            	8.60106776e-04	1.59754485e-02	6.21550513e-02	3.19376324e-02	3.02174189e-02
1632            	6.72081070e-03	-9.76795501e-03	7.21735098e-02	4.28075656e-02	2.93659442e-02
1633            	8.14048117e-04	1.60739156e-02	6.21141396e-02	3.18711179e-02	3.02430217e-02
1634            	6.61226589e-03	-9.89249101e-03	7.18856617e-02	4.25550967e-02	2.93305650e-02
1635            	9.50688508e-04	1.61083612e-02	6.20402236e-02	3.19708003e-02	3.00694233e-02
1636            	6.47226373e-03	-9.99053682e-03	7.18722424e-02	4.24083849e-02	2.94638575e-02
1637            	1.13816072e-03	1.62225568e-02	6.25106277e-02	3.23934746e-02	3.01171531e-02
1638            	6.36505065e-03	-1.00488144e-02	7.14816981e-02	4.21058997e-02	2.93757984e-02
1639            	1.20871356e-03	1.62653267e-02	6.29089695e-02	3.26631983e-02	3.02457712e-02
1640            	6.29656616e-03	-1.01342723e-02	7.11519553e-02	4.18725438e-02	2.92794115e-02
1641            	1.35196983e-03	1.64301183e-02	6.30120600e-02	3.28579998e-02	3.01540602e-02
1642            	6.14625909e-03	-1.02351962e-02	7.10472081e-02	4.16698631e-02	2.93773449e-02
1643            	1.45999217e-03	1.64925233e-02	6.30685247e-02	3.29942545e-02	3.00742702e-02
1644            	6.08083557e-03	-1.03031693e-02	7.11960886e-02	4.16788799e-02	2.95172087e-02
1645            	1.46499978e-03	1.64722662e-02	6.30440472e-02	3.29870234e-02	3.00570238e-02
1646            	6.21978217e-03	-1.02525066e-02	7.11449031e-02	4.17922337e-02	2.93526694e-02
1647            	1.19925370e-03	1.64125118e-02	6.30313289e-02	3.27149182e-02	3.03164108e-02
1648            	6.46988292e-03	-1.01999679e-02	7.14247671e-02	4.21822665e-02	2.92425006e-02
1649            	1.06845575e-03	1.64002792e-02	6.27552652e-02	3.24460883e-02	3.03091768e-02
1650            	6.52715576e-03	-1.01980007e-02	7.17199158e-02	4.23871137e-02	2.93328021e-02
1651            	1.03170610e-03	1.64394520e-02	6.26190531e-02	3.23412327e-02	3.02778205e-02
1652            	6.50866179e-03	-1.02289997e-02	7.17747418e-02	4.23960327e-02	2.93787091e-02
1653            	1.07719201e-03	1.64348070e-02	6.26743120e-02	3.24143480e-02	3.02599640e-02
1654            	6.55858927e-03	-1.02315499e-02	7.16756530e-02	4.23964157e-02	2.92792372e-02
1655            	9.81954469e-04	1.64714016e-02	6.28589441e-02	3.24114265e-02	3.04475176e-02
1656            	6.63317984e-03	-1.02885558e-02	7.15876702e-02	4.24270149e-02	2.91606553e-02
1657            	9.65865132e-04	1.65455635e-02	6.27736625e-02	3.23526964e-02	3.04209661e-02
1658            	6.47969497e-03	-1.03570990e-02	7.14194064e-02	4.21893982e-02	2.92300082e-02
1659            	1.16946506e-03	1.66886160e-02	6.27000444e-02	3.25194873e-02	3.01805571e-02
1660            	6.29695996e-03	-1.04680302e-02	7.13385861e-02	4.19662530e-02	2.93723331e-02
1661            	1.38625519e-03	1.68434811e-02	6.32183367e-02	3.29954235e-02	3.02229132e-02
1662            	6.29671292e-03	-1.05763512e-02	7.11764462e-02	4.18849360e-02	2.92915102e-02
1663            	1.29581109e-03	1.69139640e-02	6.35923017e-02	3.30919619e-02	3.05003398e-02
1664            	6.35789188e-03	-1.06702142e-02	7.10539571e-02	4.18848704e-02	2.91690867e-02
1665            	1.24153053e-03	1.69716485e-02	6.33649806e-02	3.29240208e-02	3.04409598e-02
1666            	6.30593801e-03	-1.07486517e-02	7.11377796e-02	4.18748278e-02	2.92629518e-02
1667            	1.36977914e-03	1.70562740e-02	6.34405118e-02	3.30900350e-02	3.03504767e-02
1668            	6.19159998e-03	-1.08322008e-02	7.08568449e-02	4.16200224e-02	2.92368225e-02
1669            	1.42025549e-03	1.71752560e-02	6.35636233e-02	3.32020671e-02	3.03615562e-02
1670            	6.22204761e-03	-1.08174617e-02	7.08402314e-02	4.16421633e-02	2.91980681e-02
1671            	1.35086107e-03	1.71981073e-02	6.36650597e-02	3.31833909e-02	3.04816688e-02
1672            	6.35233267e-03	-1.08369002e-02	7.09069589e-02	4.18058121e-02	2.91011468e-02
1673            	1.20595218e-03	1.72118906e-02	6.34903096e-02	3.29511070e-02	3.05392026e-02
1674            	6.31230150e-03	-1.09029326e-02	7.08476526e-02	4.17361278e-02	2.91115248e-02
1675            	1.33034601e-03	1.73223627e-02	6.35188545e-02	3.30897733e-02	3.04290812e-02
1676            	6.19537685e-03	-1.09598370e-02	7.07744829e-02	4.15826183e-02	2.91918646e-02
1677            	1.48140088e-03	1.74265224e-02	6.39476124e-02	3.34552071e-02	3.04924053e-02
1678            	6.07446164e-03	-1.10243238e-02	7.04887264e-02	4.13188248e-02	2.91699015e-02
1679            	1.57356049e-03	1.74419273e-02	6.41567146e-02	3.36519178e-02	3.05047968e-02
1680            	5.97637960e-03	-1.10345837e-02	7.03702563e-02	4.11615078e-02	2.92087486e-02
1681            	1.68917705e-03	1.74704926e-02	6.41828521e-02	3.37806031e-02	3.04022490e-02
1682            	5.78809862e-03	-1.10962829e-02	7.00508808e-02	4.08135390e-02	2.92373418e-02
1683            	1.94808473e-03	1.75527170e-02	6.45221439e-02	3.42091567e-02	3.03129872e-02
1684            	5.58545063e-03	-1.11642054e-02	6.98252572e-02	4.04980792e-02	2.93271780e-02
1685            	1.99865017e-03	1.75523624e-02	6.45754090e-02	3.42863547e-02	3.02890543e-02
1686            	5.65543879e-03	-1.11329668e-02	6.98440029e-02	4.05774402e-02	2.92665627e-02
1687            	1.81183452e-03	1.74500966e-02	6.43052689e-02	3.39644690e-02	3.03407999e-02
1688            	5.88768553e-03	-1.09791518e-02	7.03068306e-02	4.10411008e-02	2.92657298e-02
1689            	1.61933507e-03	1.73369742e-02	6.40587005e-02	3.36486853e-02	3.04100152e-02
1690            	6.06200614e-03	-1.08590440e-02	7.04654921e-02	4.12947522e-02	2.91707399e-02
1691            	1.50551437e-03	1.72345976e-02	6.37710923e-02	3.33910605e-02	3.03800318e-02
1692            	6.09235916e-03	-1.07968589e-02	7.06473028e-02	4.14160106e-02	2.92312923e-02
1693            	1.41815190e-03	1.71610783e-02	6.37547731e-02	3.32955384e-02	3.04592346e-02
1694            	6.19662513e-03	-1.07730455e-02	7.07773483e-02	4.15852993e-02	2.91920490e-02
1695            	1.28162075e-03	1.71188062e-02	6.35253997e-02	3.30443206e-02	3.04810791e-02
1696            	6.33834874e-03	-1.07276201e-02	7.09990190e-02	4.18378582e-02	2.91611607e-02
1697            	1.18768597e-03	1.70165230e-02	6.33641272e-02	3.28697496e-02	3.04943776e-02
1698            	6.27964020e-03	-1.07077604e-02	7.07930195e-02	4.16761500e-02	2.91168696e-02
1699            	1.32622942e-03	1.70534431e-02	6.31947705e-02	3.29236147e-02	3.02711558e-02
1700            	6.05442075e-03	-1.07383252e-02	7.04188230e-02	4.12638322e-02	2.91549907e-02
1701            	1.52920882e-03	1.70986360e-02	6.36164224e-02	3.33374200e-02	3.02790024e-02
1702            	5.91852782e-03	-1.07658228e-02	7.03810461e-02	4.11090508e-02	2.92719952e-02
1703            	1.63634874e-03	1.71233278e-02	6.38175774e-02	3.35451374e-02	3.02724400e-02
1704            	5.89850826e-03	-1.07574808e-02	7.03648940e-02	4.10809553e-02	2.92839387e-02
1705            	1.59925546e-03	1.70594153e-02	6.35999785e-02	3.33992447e-02	3.02007338e-02
1706            	5.91489488e-03	-1.07723455e-02	7.02031288e-02	4.10164593e-02	2.91866695e-02
1707            	1.60553689e-03	1.70807862e-02	6.34416176e-02	3.33263457e-02	3.01152719e-02
1708            	5.90820350e-03	-1.07646277e-02	7.02725409e-02	4.10444739e-02	2.92280669e-02
1709            	1.55687149e-03	1.71068084e-02	6.36499237e-02	3.33818334e-02	3.02680904e-02
