# Force coefficients
# liftDir       : (-8.71556741e-02 9.96194704e-01 0.00000000e+00)
# dragDir       : (9.96194704e-01 8.71556741e-02 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 3.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
1513            	-6.77499527e-04	2.37593411e-03	4.06705903e-02	1.96577956e-02	2.10127947e-02
1514            	-6.79118599e-04	2.37546536e-03	4.06622797e-02	1.96520212e-02	2.10102584e-02
1515            	-6.80082671e-04	2.37526903e-03	4.06554577e-02	1.96476462e-02	2.10078115e-02
1516            	-6.81755450e-04	2.37477982e-03	4.06470232e-02	1.96417562e-02	2.10052671e-02
1517            	-6.82722029e-04	2.37458025e-03	4.06401905e-02	1.96373732e-02	2.10028173e-02
1518            	-6.84371461e-04	2.37410110e-03	4.06318063e-02	1.96315317e-02	2.10002746e-02
1519            	-6.85351258e-04	2.37389800e-03	4.06249424e-02	1.96271199e-02	2.09978225e-02
1520            	-6.87054937e-04	2.37339777e-03	4.06164292e-02	1.96211596e-02	2.09952695e-02
1521            	-6.88040278e-04	2.37319136e-03	4.06095439e-02	1.96167317e-02	2.09928122e-02
1522            	-6.89713120e-04	2.37270253e-03	4.06010951e-02	1.96108345e-02	2.09902607e-02
1523            	-6.90713747e-04	2.37249191e-03	4.05941672e-02	1.96063698e-02	2.09877973e-02
1524            	-6.92440351e-04	2.37198269e-03	4.05855880e-02	1.96003536e-02	2.09852343e-02
1525            	-6.93440994e-04	2.37176989e-03	4.05786481e-02	1.95958831e-02	2.09827651e-02
1526            	-6.95141581e-04	2.37127187e-03	4.05701193e-02	1.95899181e-02	2.09802012e-02
1527            	-6.96152044e-04	2.37105696e-03	4.05631502e-02	1.95854231e-02	2.09777271e-02
1528            	-6.97904925e-04	2.37053886e-03	4.05544919e-02	1.95793410e-02	2.09751509e-02
1529            	-6.98918015e-04	2.37032194e-03	4.05475033e-02	1.95748336e-02	2.09726697e-02
1530            	-7.00638173e-04	2.36981618e-03	4.05389100e-02	1.95688168e-02	2.09700932e-02
1531            	-7.01663601e-04	2.36959630e-03	4.05318818e-02	1.95642773e-02	2.09676045e-02
1532            	-7.03436398e-04	2.36907081e-03	4.05231578e-02	1.95581425e-02	2.09650153e-02
1533            	-7.04459532e-04	2.36884974e-03	4.05161199e-02	1.95536004e-02	2.09625195e-02
1534            	-7.06205555e-04	2.36833591e-03	4.05074459e-02	1.95475174e-02	2.09599285e-02
1535            	-7.07235854e-04	2.36811374e-03	4.05003825e-02	1.95429554e-02	2.09574271e-02
1536            	-7.09033739e-04	2.36758004e-03	4.04915784e-02	1.95367554e-02	2.09548229e-02
1537            	-7.10064298e-04	2.36735670e-03	4.04844992e-02	1.95321853e-02	2.09523139e-02
1538            	-7.11829642e-04	2.36683528e-03	4.04757587e-02	1.95260497e-02	2.09497090e-02
1539            	-7.12869926e-04	2.36660983e-03	4.04686446e-02	1.95214524e-02	2.09471922e-02
1540            	-7.14688547e-04	2.36606843e-03	4.04597712e-02	1.95151970e-02	2.09445741e-02
1541            	-7.15724525e-04	2.36584247e-03	4.04526511e-02	1.95106010e-02	2.09420501e-02
1542            	-7.17517520e-04	2.36531232e-03	4.04438246e-02	1.95043948e-02	2.09394298e-02
1543            	-7.18558565e-04	2.36508591e-03	4.04366827e-02	1.94997828e-02	2.09368999e-02
1544            	-7.20405563e-04	2.36453518e-03	4.04277205e-02	1.94934547e-02	2.09342658e-02
1545            	-7.21445052e-04	2.36430826e-03	4.04205661e-02	1.94888380e-02	2.09317281e-02
1546            	-7.23262116e-04	2.36376895e-03	4.04116608e-02	1.94825683e-02	2.09290925e-02
1547            	-7.24309456e-04	2.36354055e-03	4.04044744e-02	1.94779277e-02	2.09265467e-02
1548            	-7.26183067e-04	2.36298014e-03	4.03954275e-02	1.94715307e-02	2.09238968e-02
1549            	-7.27224035e-04	2.36275193e-03	4.03882384e-02	1.94668951e-02	2.09213432e-02
1550            	-7.29075695e-04	2.36220149e-03	4.03792290e-02	1.94605388e-02	2.09186902e-02
1551            	-7.30119552e-04	2.36197355e-03	4.03720211e-02	1.94558910e-02	2.09161301e-02
1552            	-7.32012030e-04	2.36141115e-03	4.03629410e-02	1.94494585e-02	2.09134825e-02
1553            	-7.33083269e-04	2.36116729e-03	4.03556100e-02	1.94447217e-02	2.09108883e-02
1554            	-7.35013343e-04	2.36058137e-03	4.03463227e-02	1.94381480e-02	2.09081747e-02
1555            	-7.35987227e-04	2.36038972e-03	4.03393270e-02	1.94336763e-02	2.09056507e-02
1556            	-7.37975975e-04	2.35978170e-03	4.03299005e-02	1.94269743e-02	2.09029262e-02
1557            	-7.38956791e-04	2.35958427e-03	4.03228565e-02	1.94224715e-02	2.09003850e-02
1558            	-7.40881051e-04	2.35901133e-03	4.03136497e-02	1.94159438e-02	2.08977059e-02
1559            	-7.41963828e-04	2.35876168e-03	4.03062257e-02	1.94111490e-02	2.08950767e-02
1560            	-7.43956531e-04	2.35816302e-03	4.02968406e-02	1.94044638e-02	2.08923768e-02
1561            	-7.45015682e-04	2.35792154e-03	4.02894565e-02	1.93997125e-02	2.08897439e-02
1562            	-7.46982761e-04	2.35733388e-03	4.02801213e-02	1.93930779e-02	2.08870434e-02
1563            	-7.48037904e-04	2.35709648e-03	4.02727306e-02	1.93883274e-02	2.08844032e-02
1564            	-7.50138964e-04	2.35644337e-03	4.02631674e-02	1.93814447e-02	2.08817226e-02
1565            	-7.51139654e-04	2.35622924e-03	4.02558664e-02	1.93767936e-02	2.08790729e-02
1566            	-7.53206683e-04	2.35559689e-03	4.02463545e-02	1.93699706e-02	2.08763840e-02
1567            	-7.54193732e-04	2.35539223e-03	4.02390470e-02	1.93653298e-02	2.08737172e-02
1568            	-7.56312198e-04	2.35474169e-03	4.02293799e-02	1.93583778e-02	2.08710021e-02
1569            	-7.57291151e-04	2.35453899e-03	4.02220503e-02	1.93537340e-02	2.08683163e-02
1570            	-7.59386965e-04	2.35389741e-03	4.02124071e-02	1.93468166e-02	2.08655905e-02
1571            	-7.60365506e-04	2.35369678e-03	4.02050532e-02	1.93421611e-02	2.08628921e-02
1572            	-7.62515396e-04	2.35303557e-03	4.01952630e-02	1.93351161e-02	2.08601469e-02
1573            	-7.63484835e-04	2.35283654e-03	4.01878987e-02	1.93304645e-02	2.08574342e-02
1574            	-7.65601767e-04	2.35218995e-03	4.01781613e-02	1.93234789e-02	2.08546824e-02
1575            	-7.66565084e-04	2.35199557e-03	4.01707948e-02	1.93188323e-02	2.08519625e-02
1576            	-7.68780515e-04	2.35130748e-03	4.01607510e-02	1.93115950e-02	2.08491560e-02
1577            	-7.69668790e-04	2.35114893e-03	4.01536146e-02	1.93071385e-02	2.08464761e-02
1578            	-7.71793653e-04	2.35050022e-03	4.01438197e-02	1.93001162e-02	2.08437035e-02
1579            	-7.72768760e-04	2.35030205e-03	4.01363737e-02	1.92954181e-02	2.08409556e-02
1580            	-7.75021122e-04	2.34960096e-03	4.01262064e-02	1.92880821e-02	2.08381243e-02
1581            	-7.75908782e-04	2.34944207e-03	4.01190252e-02	1.92836038e-02	2.08354214e-02
1582            	-7.78126451e-04	2.34875590e-03	4.01089188e-02	1.92763330e-02	2.08325859e-02
1583            	-7.79019425e-04	2.34859594e-03	4.01017028e-02	1.92718320e-02	2.08298708e-02
1584            	-7.81307620e-04	2.34788325e-03	4.00914130e-02	1.92643989e-02	2.08270141e-02
1585            	-7.82201340e-04	2.34772147e-03	4.00841633e-02	1.92598803e-02	2.08242830e-02
1586            	-7.84452169e-04	2.34702239e-03	4.00739355e-02	1.92525156e-02	2.08214199e-02
1587            	-7.85341109e-04	2.34686463e-03	4.00666841e-02	1.92480010e-02	2.08186832e-02
1588            	-7.87620478e-04	2.34615531e-03	4.00563794e-02	1.92405692e-02	2.08158102e-02
1589            	-7.88497052e-04	2.34600057e-03	4.00491374e-02	1.92360716e-02	2.08130657e-02
1590            	-7.90677841e-04	2.34533572e-03	4.00391165e-02	1.92288804e-02	2.08102361e-02
1591            	-7.91631412e-04	2.34514595e-03	4.00316043e-02	1.92241707e-02	2.08074336e-02
1592            	-7.93917800e-04	2.34443667e-03	4.00212701e-02	1.92167172e-02	2.08045528e-02
1593            	-7.94783245e-04	2.34428810e-03	4.00140403e-02	1.92122369e-02	2.08018034e-02
1594            	-7.97011351e-04	2.34360101e-03	4.00038296e-02	1.92049035e-02	2.07989262e-02
1595            	-7.97888091e-04	2.34344974e-03	3.99965618e-02	1.92003928e-02	2.07961690e-02
1596            	-8.00171043e-04	2.34274210e-03	3.99862138e-02	1.91929358e-02	2.07932779e-02
1597            	-8.01047685e-04	2.34258815e-03	3.99789271e-02	1.91884159e-02	2.07905112e-02
1598            	-8.03282875e-04	2.34189941e-03	3.99686784e-02	1.91810563e-02	2.07876221e-02
1599            	-8.04157434e-04	2.34174817e-03	3.99613996e-02	1.91765424e-02	2.07848572e-02
1600            	-8.06421030e-04	2.34104817e-03	3.99510832e-02	1.91691206e-02	2.07819626e-02
1601            	-8.07297682e-04	2.34089530e-03	3.99437913e-02	1.91645980e-02	2.07791933e-02
1602            	-8.09542766e-04	2.34019641e-03	3.99334610e-02	1.91571877e-02	2.07762733e-02
1603            	-8.10382303e-04	2.34006722e-03	3.99263170e-02	1.91527762e-02	2.07735408e-02
1604            	-8.12635133e-04	2.33937059e-03	3.99160299e-02	1.91453798e-02	2.07706501e-02
1605            	-8.13531003e-04	2.33921002e-03	3.99086822e-02	1.91408101e-02	2.07678721e-02
1606            	-8.15747175e-04	2.33852791e-03	3.98984581e-02	1.91334819e-02	2.07649762e-02
1607            	-8.16637367e-04	2.33837083e-03	3.98911319e-02	1.91289286e-02	2.07622033e-02
1608            	-8.18878141e-04	2.33767842e-03	3.98808573e-02	1.91215505e-02	2.07593068e-02
1609            	-8.19768014e-04	2.33752070e-03	3.98735313e-02	1.91169976e-02	2.07565337e-02
1610            	-8.21991367e-04	2.33682922e-03	3.98632456e-02	1.91096314e-02	2.07536142e-02
1611            	-8.22844550e-04	2.33669505e-03	3.98560697e-02	1.91051903e-02	2.07508794e-02
1612            	-8.25077103e-04	2.33600520e-03	3.98458259e-02	1.90978359e-02	2.07479901e-02
1613            	-8.25986928e-04	2.33583934e-03	3.98384483e-02	1.90932372e-02	2.07452111e-02
1614            	-8.28184998e-04	2.33516295e-03	3.98282640e-02	1.90859470e-02	2.07423170e-02
1615            	-8.29089467e-04	2.33500031e-03	3.98209089e-02	1.90813650e-02	2.07395439e-02
1616            	-8.31313447e-04	2.33431298e-03	3.98106721e-02	1.90740226e-02	2.07366495e-02
1617            	-8.32217779e-04	2.33414951e-03	3.98033179e-02	1.90694412e-02	2.07338767e-02
1618            	-8.34397796e-04	2.33347861e-03	3.97931830e-02	1.90621937e-02	2.07309893e-02
1619            	-8.35311583e-04	2.33331366e-03	3.97858147e-02	1.90575958e-02	2.07282189e-02
1620            	-8.37528268e-04	2.33262837e-03	3.97755974e-02	1.90502704e-02	2.07253270e-02
1621            	-8.38441030e-04	2.33246129e-03	3.97682263e-02	1.90456721e-02	2.07225542e-02
1622            	-8.40619148e-04	2.33179139e-03	3.97580964e-02	1.90384290e-02	2.07196673e-02
1623            	-8.41536730e-04	2.33162397e-03	3.97507227e-02	1.90338246e-02	2.07168981e-02
1624            	-8.43750150e-04	2.33093964e-03	3.97405126e-02	1.90265061e-02	2.07140064e-02
1625            	-8.44670054e-04	2.33076998e-03	3.97331291e-02	1.90218945e-02	2.07112346e-02
1626            	-8.46840289e-04	2.33010130e-03	3.97230167e-02	1.90146681e-02	2.07083486e-02
1627            	-8.47768001e-04	2.32993049e-03	3.97156222e-02	1.90100431e-02	2.07055791e-02
1628            	-8.49975161e-04	2.32924722e-03	3.97054261e-02	1.90027379e-02	2.07026882e-02
1629            	-8.50901230e-04	2.32907459e-03	3.96980304e-02	1.89981140e-02	2.06999164e-02
1630            	-8.53071681e-04	2.32840606e-03	3.96879167e-02	1.89908867e-02	2.06970300e-02
1631            	-8.54001992e-04	2.32823335e-03	3.96805197e-02	1.89862579e-02	2.06942619e-02
1632            	-8.56206252e-04	2.32755091e-03	3.96703283e-02	1.89789579e-02	2.06913704e-02
1633            	-8.57137968e-04	2.32737643e-03	3.96629243e-02	1.89743242e-02	2.06886001e-02
1634            	-8.59292652e-04	2.32671187e-03	3.96528443e-02	1.89671295e-02	2.06857148e-02
1635            	-8.60231984e-04	2.32653669e-03	3.96454325e-02	1.89624842e-02	2.06829482e-02
1636            	-8.62421356e-04	2.32585808e-03	3.96352723e-02	1.89552148e-02	2.06800575e-02
1637            	-8.63360146e-04	2.32568097e-03	3.96278591e-02	1.89505694e-02	2.06772897e-02
1638            	-8.65506293e-04	2.32501922e-03	3.96177948e-02	1.89433911e-02	2.06744037e-02
1639            	-8.66441844e-04	2.32484521e-03	3.96104016e-02	1.89387589e-02	2.06716426e-02
1640            	-8.68608016e-04	2.32417465e-03	3.96002920e-02	1.89315380e-02	2.06687540e-02
1641            	-8.69535296e-04	2.32400205e-03	3.95929198e-02	1.89269246e-02	2.06659952e-02
1642            	-8.71616429e-04	2.32336184e-03	3.95830002e-02	1.89198837e-02	2.06631166e-02
1643            	-8.72487314e-04	2.32321268e-03	3.95757757e-02	1.89154005e-02	2.06603752e-02
1644            	-8.74579731e-04	2.32256945e-03	3.95658458e-02	1.89083432e-02	2.06575027e-02
1645            	-8.75470426e-04	2.32241229e-03	3.95585933e-02	1.89038262e-02	2.06547671e-02
1646            	-8.77536900e-04	2.32177718e-03	3.95487323e-02	1.88968293e-02	2.06519031e-02
1647            	-8.78439003e-04	2.32161751e-03	3.95414778e-02	1.88922999e-02	2.06491779e-02
1648            	-8.80531974e-04	2.32097079e-03	3.95315649e-02	1.88852505e-02	2.06463144e-02
1649            	-8.81425938e-04	2.32081124e-03	3.95243405e-02	1.88807443e-02	2.06435962e-02
1650            	-8.83386526e-04	2.32021748e-03	3.95147988e-02	1.88740129e-02	2.06407859e-02
1651            	-8.84297548e-04	2.32004700e-03	3.95074770e-02	1.88694410e-02	2.06380361e-02
1652            	-8.86275508e-04	2.31944700e-03	3.94979155e-02	1.88626823e-02	2.06352333e-02
1653            	-8.87197769e-04	2.31927073e-03	3.94906023e-02	1.88581034e-02	2.06324989e-02
1654            	-8.89120657e-04	2.31868948e-03	3.94811800e-02	1.88514693e-02	2.06297107e-02
1655            	-8.89948043e-04	2.31854730e-03	3.94741744e-02	1.88471392e-02	2.06270353e-02
1656            	-8.91913027e-04	2.31795398e-03	3.94646820e-02	1.88404280e-02	2.06242540e-02
1657            	-8.92780039e-04	2.31779441e-03	3.94576022e-02	1.88360211e-02	2.06215811e-02
1658            	-8.94723406e-04	2.31721229e-03	3.94481628e-02	1.88293580e-02	2.06188048e-02
1659            	-8.95536214e-04	2.31706978e-03	3.94412450e-02	1.88250863e-02	2.06161587e-02
1660            	-8.97485251e-04	2.31648452e-03	3.94317873e-02	1.88184084e-02	2.06133789e-02
1661            	-8.98319760e-04	2.31633128e-03	3.94248506e-02	1.88141055e-02	2.06107451e-02
1662            	-9.00227412e-04	2.31575905e-03	3.94154995e-02	1.88075223e-02	2.06079772e-02
1663            	-9.01085188e-04	2.31558488e-03	3.94086359e-02	1.88032328e-02	2.06054032e-02
1664            	-9.02916180e-04	2.31505012e-03	3.93995577e-02	1.87968627e-02	2.06026950e-02
1665            	-9.03825242e-04	2.31485153e-03	3.93924945e-02	1.87924220e-02	2.06000725e-02
1666            	-9.05604177e-04	2.31433828e-03	3.93835486e-02	1.87861701e-02	2.05973785e-02
1667            	-9.06460632e-04	2.31416341e-03	3.93766292e-02	1.87818539e-02	2.05947752e-02
1668            	-9.08239983e-04	2.31365049e-03	3.93677068e-02	1.87756134e-02	2.05920934e-02
1669            	-9.09100239e-04	2.31347077e-03	3.93608007e-02	1.87713001e-02	2.05895006e-02
1670            	-9.10831893e-04	2.31297455e-03	3.93520102e-02	1.87651732e-02	2.05868370e-02
1671            	-9.11656968e-04	2.31281047e-03	3.93452124e-02	1.87609492e-02	2.05842632e-02
1672            	-9.13405210e-04	2.31230803e-03	3.93364123e-02	1.87548009e-02	2.05816113e-02
1673            	-9.14242856e-04	2.31213558e-03	3.93296116e-02	1.87505629e-02	2.05790486e-02
1674            	-9.15946665e-04	2.31164834e-03	3.93209394e-02	1.87445231e-02	2.05764164e-02
1675            	-9.16749622e-04	2.31149115e-03	3.93142484e-02	1.87403746e-02	2.05738738e-02
1676            	-9.18468718e-04	2.31099809e-03	3.93055728e-02	1.87343177e-02	2.05712551e-02
1677            	-9.19283828e-04	2.31083261e-03	3.92988822e-02	1.87301573e-02	2.05687249e-02
1678            	-9.20958529e-04	2.31035471e-03	3.92903374e-02	1.87242101e-02	2.05661272e-02
1679            	-9.21740025e-04	2.31020403e-03	3.92837566e-02	1.87201383e-02	2.05636183e-02
1680            	-9.23430740e-04	2.30971989e-03	3.92752091e-02	1.87141738e-02	2.05610353e-02
1681            	-9.24225333e-04	2.30956039e-03	3.92686286e-02	1.87100890e-02	2.05585396e-02
1682            	-9.25873016e-04	2.30909072e-03	3.92602105e-02	1.87042322e-02	2.05559783e-02
1683            	-9.26635597e-04	2.30894527e-03	3.92537375e-02	1.87002331e-02	2.05535043e-02
1684            	-9.28300784e-04	2.30846863e-03	3.92453139e-02	1.86943561e-02	2.05509577e-02
1685            	-9.29077761e-04	2.30831371e-03	3.92388383e-02	1.86903414e-02	2.05484969e-02
1686            	-9.30701854e-04	2.30785069e-03	3.92305392e-02	1.86845677e-02	2.05459714e-02
1687            	-9.31446829e-04	2.30770971e-03	3.92241707e-02	1.86806385e-02	2.05435322e-02
1688            	-9.33085164e-04	2.30724084e-03	3.92158727e-02	1.86748512e-02	2.05410215e-02
1689            	-9.33839654e-04	2.30709226e-03	3.92095130e-02	1.86709168e-02	2.05385961e-02
1690            	-9.35433108e-04	2.30663854e-03	3.92013485e-02	1.86652411e-02	2.05361073e-02
1691            	-9.36154612e-04	2.30650440e-03	3.91950993e-02	1.86613950e-02	2.05337042e-02
1692            	-9.37764912e-04	2.30604393e-03	3.91869305e-02	1.86557003e-02	2.05312302e-02
1693            	-9.38500172e-04	2.30590057e-03	3.91806808e-02	1.86518402e-02	2.05288406e-02
1694            	-9.40070266e-04	2.30545339e-03	3.91726345e-02	1.86462470e-02	2.05263875e-02
1695            	-9.40775704e-04	2.30532320e-03	3.91664876e-02	1.86424681e-02	2.05240195e-02
1696            	-9.42364512e-04	2.30486851e-03	3.91584319e-02	1.86368515e-02	2.05215805e-02
1697            	-9.43084505e-04	2.30472877e-03	3.91522817e-02	1.86330564e-02	2.05192254e-02
1698            	-9.44634056e-04	2.30428704e-03	3.91443454e-02	1.86275386e-02	2.05168067e-02
1699            	-9.45325281e-04	2.30416011e-03	3.91382947e-02	1.86238221e-02	2.05144726e-02
1700            	-9.46894404e-04	2.30371057e-03	3.91303460e-02	1.86182786e-02	2.05120674e-02
1701            	-9.47600725e-04	2.30357391e-03	3.91242898e-02	1.86145442e-02	2.05097456e-02
1702            	-9.49131548e-04	2.30313700e-03	3.91164572e-02	1.86090971e-02	2.05073602e-02
1703            	-9.49810244e-04	2.30301277e-03	3.91104969e-02	1.86054382e-02	2.05050587e-02
1704            	-9.51361606e-04	2.30256771e-03	3.91026486e-02	1.85999627e-02	2.05026859e-02
1705            	-9.52056052e-04	2.30243352e-03	3.90966799e-02	1.85962839e-02	2.05003960e-02
1706            	-9.53568638e-04	2.30200128e-03	3.90889482e-02	1.85909055e-02	2.04980428e-02
1707            	-9.54234294e-04	2.30187993e-03	3.90830774e-02	1.85873044e-02	2.04957730e-02
1708            	-9.55765375e-04	2.30144036e-03	3.90753357e-02	1.85819025e-02	2.04934332e-02
1709            	-9.56445721e-04	2.30130947e-03	3.90694592e-02	1.85782839e-02	2.04911753e-02
1710            	-9.57940418e-04	2.30088192e-03	3.90618277e-02	1.85729734e-02	2.04888543e-02
1711            	-9.58592240e-04	2.30076386e-03	3.90560487e-02	1.85694321e-02	2.04866166e-02
1712            	-9.60107519e-04	2.30032824e-03	3.90483999e-02	1.85640924e-02	2.04843075e-02
1713            	-9.60773060e-04	2.30020104e-03	3.90426164e-02	1.85605351e-02	2.04820813e-02
1714            	-9.62251524e-04	2.29977765e-03	3.90350781e-02	1.85552875e-02	2.04797906e-02
1715            	-9.62890041e-04	2.29966273e-03	3.90293876e-02	1.85518037e-02	2.04775838e-02
1716            	-9.64390500e-04	2.29923075e-03	3.90218282e-02	1.85465236e-02	2.04753046e-02
1717            	-9.65044093e-04	2.29910615e-03	3.90161289e-02	1.85430204e-02	2.04731085e-02
1718            	-9.66508678e-04	2.29868605e-03	3.90086770e-02	1.85378298e-02	2.04708472e-02
1719            	-9.67136177e-04	2.29857341e-03	3.90030673e-02	1.85343975e-02	2.04686698e-02
1720            	-9.68623180e-04	2.29814457e-03	3.89955922e-02	1.85291729e-02	2.04664193e-02
1721            	-9.69266122e-04	2.29802213e-03	3.89899717e-02	1.85257197e-02	2.04642520e-02
1722            	-9.70717857e-04	2.29760501e-03	3.89826016e-02	1.85205829e-02	2.04620187e-02
1723            	-9.71335620e-04	2.29749422e-03	3.89770673e-02	1.85171980e-02	2.04598693e-02
1724            	-9.72810391e-04	2.29706814e-03	3.89696713e-02	1.85120253e-02	2.04576460e-02
1725            	-9.73444079e-04	2.29694741e-03	3.89641236e-02	1.85086177e-02	2.04555059e-02
1726            	-9.74884258e-04	2.29653284e-03	3.89568296e-02	1.85035306e-02	2.04532991e-02
1727            	-9.75493521e-04	2.29642352e-03	3.89513652e-02	1.85001891e-02	2.04511761e-02
1728            	-9.76955704e-04	2.29600040e-03	3.89440464e-02	1.84950675e-02	2.04489789e-02
1729            	-9.77580678e-04	2.29588130e-03	3.89385681e-02	1.84917034e-02	2.04468647e-02
1730            	-9.79006767e-04	2.29547030e-03	3.89313541e-02	1.84866703e-02	2.04446838e-02
1731            	-9.79607706e-04	2.29536256e-03	3.89259576e-02	1.84833711e-02	2.04425865e-02
1732            	-9.81056303e-04	2.29494287e-03	3.89187168e-02	1.84783021e-02	2.04404147e-02
1733            	-9.81673773e-04	2.29482507e-03	3.89133038e-02	1.84749781e-02	2.04383257e-02
1734            	-9.83087421e-04	2.29441710e-03	3.89061640e-02	1.84699946e-02	2.04361694e-02
1735            	-9.83681696e-04	2.29431037e-03	3.89008300e-02	1.84667333e-02	2.04340967e-02
1736            	-9.85118360e-04	2.29389353e-03	3.88936611e-02	1.84617122e-02	2.04319489e-02
1737            	-9.85729228e-04	2.29377674e-03	3.88883092e-02	1.84584254e-02	2.04298838e-02
1738            	-9.87131278e-04	2.29337153e-03	3.88812396e-02	1.84534885e-02	2.04277511e-02
1739            	-9.87719215e-04	2.29326574e-03	3.88759651e-02	1.84502633e-02	2.04257018e-02
1740            	-9.89143946e-04	2.29285180e-03	3.88688661e-02	1.84452891e-02	2.04235770e-02
1741            	-9.89747745e-04	2.29273626e-03	3.88635744e-02	1.84420394e-02	2.04215349e-02
1742            	-9.91136464e-04	2.29233452e-03	3.88565770e-02	1.84371520e-02	2.04194250e-02
1743            	-9.91712781e-04	2.29223172e-03	3.88513723e-02	1.84339734e-02	2.04173989e-02
1744            	-9.93116751e-04	2.29182416e-03	3.88443626e-02	1.84290646e-02	2.04152981e-02
1745            	-9.93702421e-04	2.29171424e-03	3.88391566e-02	1.84258759e-02	2.04132807e-02
1746            	-9.95067341e-04	2.29132021e-03	3.88322571e-02	1.84210612e-02	2.04111959e-02
1747            	-9.95626852e-04	2.29122263e-03	3.88271369e-02	1.84179416e-02	2.04091953e-02
1748            	-9.97011005e-04	2.29082127e-03	3.88202171e-02	1.84130975e-02	2.04071196e-02
1749            	-9.97583376e-04	2.29071514e-03	3.88150883e-02	1.84099608e-02	2.04051275e-02
1750            	-9.98931169e-04	2.29032619e-03	3.88082728e-02	1.84052053e-02	2.04030676e-02
1751            	-9.99478594e-04	2.29023187e-03	3.88032273e-02	1.84021350e-02	2.04010922e-02
1752            	-1.00089515e-03	2.28980232e-03	3.87963632e-02	1.83972864e-02	2.03990767e-02
1753            	-1.00141586e-03	2.28971900e-03	3.87913983e-02	1.83942833e-02	2.03971150e-02
1754            	-1.00277505e-03	2.28931471e-03	3.87846875e-02	1.83895687e-02	2.03951188e-02
1755            	-1.00326655e-03	2.28924735e-03	3.87798054e-02	1.83866362e-02	2.03931693e-02
1756            	-1.00464875e-03	2.28883516e-03	3.87730515e-02	1.83818770e-02	2.03911745e-02
1757            	-1.00515698e-03	2.28875763e-03	3.87681413e-02	1.83789137e-02	2.03892276e-02
1758            	-1.00650648e-03	2.28835615e-03	3.87614760e-02	1.83742315e-02	2.03872445e-02
1759            	-1.00699284e-03	2.28828897e-03	3.87566377e-02	1.83713260e-02	2.03853117e-02
1760            	-1.00836356e-03	2.28787932e-03	3.87499443e-02	1.83666086e-02	2.03833357e-02
1761            	-1.00886470e-03	2.28780290e-03	3.87450903e-02	1.83636804e-02	2.03814098e-02
1762            	-1.01020220e-03	2.28740470e-03	3.87384916e-02	1.83590436e-02	2.03794480e-02
1763            	-1.01068193e-03	2.28733888e-03	3.87337106e-02	1.83561734e-02	2.03775372e-02
1764            	-1.01204114e-03	2.28693254e-03	3.87270837e-02	1.83515007e-02	2.03755830e-02
1765            	-1.01253554e-03	2.28685755e-03	3.87222874e-02	1.83486082e-02	2.03736792e-02
1766            	-1.01386139e-03	2.28646268e-03	3.87157559e-02	1.83440165e-02	2.03717393e-02
1767            	-1.01433419e-03	2.28639832e-03	3.87110335e-02	1.83411826e-02	2.03698509e-02
1768            	-1.01568153e-03	2.28599534e-03	3.87044746e-02	1.83365558e-02	2.03679188e-02
1769            	-1.01616869e-03	2.28592188e-03	3.86997382e-02	1.83337004e-02	2.03660378e-02
1770            	-1.01748285e-03	2.28553026e-03	3.86932746e-02	1.83291545e-02	2.03641202e-02
1771            	-1.01794865e-03	2.28546728e-03	3.86886118e-02	1.83263573e-02	2.03622546e-02
1772            	-1.01928472e-03	2.28506733e-03	3.86821197e-02	1.83217752e-02	2.03603446e-02
1773            	-1.01976506e-03	2.28499515e-03	3.86774422e-02	1.83189561e-02	2.03584862e-02
1774            	-1.02106867e-03	2.28460625e-03	3.86710431e-02	1.83144529e-02	2.03565902e-02
1775            	-1.02152824e-03	2.28454429e-03	3.86664371e-02	1.83116903e-02	2.03547468e-02
1776            	-1.02285451e-03	2.28414674e-03	3.86600068e-02	1.83071489e-02	2.03528579e-02
1777            	-1.02332908e-03	2.28407537e-03	3.86553839e-02	1.83043629e-02	2.03510210e-02
1778            	-1.02462122e-03	2.28368812e-03	3.86490448e-02	1.82999012e-02	2.03491436e-02
1779            	-1.02503710e-03	2.28363773e-03	3.86445700e-02	1.82972479e-02	2.03473221e-02
1780            	-1.02627101e-03	2.28327211e-03	3.86383851e-02	1.82929215e-02	2.03454636e-02
1781            	-1.02663803e-03	2.28324131e-03	3.86340881e-02	1.82904060e-02	2.03436821e-02
1782            	-1.02786873e-03	2.28287317e-03	3.86278837e-02	1.82860731e-02	2.03418106e-02
1783            	-1.02822063e-03	2.28284736e-03	3.86236546e-02	1.82836067e-02	2.03400479e-02
1784            	-1.02942777e-03	2.28248740e-03	3.86175410e-02	1.82793427e-02	2.03381983e-02
1785            	-1.02975825e-03	2.28246855e-03	3.86133971e-02	1.82769403e-02	2.03364568e-02
1786            	-1.03094572e-03	2.28211698e-03	3.86073684e-02	1.82727385e-02	2.03346299e-02
1787            	-1.03129832e-03	2.28209287e-03	3.86032181e-02	1.82703107e-02	2.03329074e-02
